Country Name,Year,Indicator,Value
Kenya,2020,Healthy life expectancy,60.09693146
Namibia,2020,Healthy life expectancy,56.50148773
Ukraine,2020,Healthy life expectancy,64.60678101
Uganda,2020,Healthy life expectancy,55.70820236
Tunisia,2020,Healthy life expectancy,66.89785767
Sri Lanka,2020,Healthy life expectancy,67.20006561
Myanmar,2020,Healthy life expectancy,58.96171188
Togo,2020,Healthy life expectancy,54.71989822
Ethiopia,2020,Healthy life expectancy,58.63959122
Sierra Leone,2020,Healthy life expectancy,50.86514282
Zambia,2020,Healthy life expectancy,55.29937744
India,2020,Healthy life expectancy,60.21518707
Malawi,2020,Healthy life expectancy,57.59288788
Tanzania,2020,Healthy life expectancy,57.49607468
Zimbabwe,2020,Healthy life expectancy,55.61725998
Afghanistan,2020,Healthy life expectancy,52.59000015
Finland,2020,Freedom to make life choices,0.949172199
Denmark,2020,Freedom to make life choices,0.951444268
Switzerland,2020,Freedom to make life choices,0.921336651
Iceland,2020,Freedom to make life choices,0.948891878
Norway,2020,Freedom to make life choices,0.955750287
Netherlands,2020,Freedom to make life choices,0.908547819
Sweden,2020,Freedom to make life choices,0.939144194
New Zealand,2020,Freedom to make life choices,0.936217487
Austria,2020,Freedom to make life choices,0.899989486
Canada,2020,Freedom to make life choices,0.933913231
Australia,2020,Freedom to make life choices,0.915431738
United Kingdom,2020,Freedom to make life choices,0.834743679
Israel,2020,Freedom to make life choices,0.747580588
Costa Rica,2020,Freedom to make life choices,0.934738934
Ireland,2020,Freedom to make life choices,0.886982977
Germany,2020,Freedom to make life choices,0.867371082
United States,2020,Freedom to make life choices,0.842619538
Belgium,2020,Freedom to make life choices,0.813582063
United Arab Emirates,2020,Freedom to make life choices,0.941345513
Malta,2020,Freedom to make life choices,0.924911439
France,2020,Freedom to make life choices,0.825467646
Mexico,2020,Freedom to make life choices,0.858709276
Uruguay,2020,Freedom to make life choices,0.892395437
Saudi Arabia,2020,Freedom to make life choices,0.854191244
Spain,2020,Freedom to make life choices,0.751989543
Italy,2020,Freedom to make life choices,0.66465199
Singapore,2020,Freedom to make life choices,0.926645339
Brazil,2020,Freedom to make life choices,0.799804807
Slovenia,2020,Freedom to make life choices,0.936142623
El Salvador,2020,Freedom to make life choices,0.833805263
Kosovo,2020,Freedom to make life choices,0.861535907
Panama,2020,Freedom to make life choices,0.880366504
Uzbekistan,2020,Freedom to make life choices,0.974998116
Chile,2020,Freedom to make life choices,0.744896293
Bahrain,2020,Freedom to make life choices,0.905855775
Lithuania,2020,Freedom to make life choices,0.747381449
Poland,2020,Freedom to make life choices,0.862055779
Colombia,2020,Freedom to make life choices,0.836179912
Cyprus,2020,Freedom to make life choices,0.779858291
Nicaragua,2020,Freedom to make life choices,0.863902867
Romania,2020,Freedom to make life choices,0.842823207
Mauritius,2020,Freedom to make life choices,0.889534533
Kazakhstan,2020,Freedom to make life choices,0.811601937
Estonia,2020,Freedom to make life choices,0.87770915
Philippines,2020,Freedom to make life choices,0.915463448
Hungary,2020,Freedom to make life choices,0.718964577
Thailand,2020,Freedom to make life choices,0.905063033
Argentina,2020,Freedom to make life choices,0.831132412
Honduras,2020,Freedom to make life choices,0.870603263
Latvia,2020,Freedom to make life choices,0.671237648
Ecuador,2020,Freedom to make life choices,0.859828949
Portugal,2020,Freedom to make life choices,0.888747811
Jamaica,2020,Freedom to make life choices,0.858068526
Japan,2020,Freedom to make life choices,0.809961379
Peru,2020,Freedom to make life choices,0.824766099
Serbia,2020,Freedom to make life choices,0.726495862
Bolivia,2020,Freedom to make life choices,0.875873327
Pakistan,2020,Freedom to make life choices,0.734833717
Paraguay,2020,Freedom to make life choices,0.885923445
Dominican Republic,2020,Freedom to make life choices,0.866202772
Bosnia and Herzegovina,2020,Freedom to make life choices,0.651352704
Moldova,2020,Freedom to make life choices,0.721609175
Tajikistan,2020,Freedom to make life choices,0.831383407
Montenegro,2020,Freedom to make life choices,0.649565637
Greece,2020,Freedom to make life choices,0.541345119
Croatia,2020,Freedom to make life choices,0.714838803
Mongolia,2020,Freedom to make life choices,0.693351328
Malaysia,2020,Freedom to make life choices,0.894626856
Indonesia,2020,Freedom to make life choices,0.870614409
Benin,2020,Freedom to make life choices,0.735182583
Ghana,2020,Freedom to make life choices,0.794796526
Nepal,2020,Freedom to make life choices,0.797565043
China,2020,Freedom to make life choices,0.898517907
Bulgaria,2020,Freedom to make life choices,0.745178163
Morocco,2020,Freedom to make life choices,0.772072434
Cameroon,2020,Freedom to make life choices,0.763051808
Algeria,2020,Freedom to make life choices,0.466610909
Senegal,2020,Freedom to make life choices,0.690596163
Guinea,2020,Freedom to make life choices,0.706846774
Albania,2020,Freedom to make life choices,0.781994224
Cambodia,2020,Freedom to make life choices,0.959704638
Bangladesh,2020,Freedom to make life choices,0.90062499
Gabon,2020,Freedom to make life choices,0.704829216
South Africa,2020,Freedom to make life choices,0.759330094
Iraq,2020,Freedom to make life choices,0.633182645
Lebanon,2020,Freedom to make life choices,0.551357508
Burkina Faso,2020,Freedom to make life choices,0.665563583
Mali,2020,Freedom to make life choices,0.71156615
Nigeria,2020,Freedom to make life choices,0.759578407
Armenia,2020,Freedom to make life choices,0.712017834
Georgia,2020,Freedom to make life choices,0.801641524
Jordan,2020,Freedom to make life choices,0.75104779
Mozambique,2020,Freedom to make life choices,0.864451885
Kenya,2020,Freedom to make life choices,0.829747558
Namibia,2020,Freedom to make life choices,0.767520964
Ukraine,2020,Freedom to make life choices,0.663081884
Uganda,2020,Freedom to make life choices,0.731713951
Tunisia,2020,Freedom to make life choices,0.593361557
Sri Lanka,2020,Freedom to make life choices,0.837633669
Myanmar,2020,Freedom to make life choices,0.895075202
Togo,2020,Freedom to make life choices,0.649828613
Ethiopia,2020,Freedom to make life choices,0.740795195
Sierra Leone,2020,Freedom to make life choices,0.715315044
Zambia,2020,Freedom to make life choices,0.806500256
India,2020,Freedom to make life choices,0.881444871
Malawi,2020,Freedom to make life choices,0.803223193
Tanzania,2020,Freedom to make life choices,0.82153976
Zimbabwe,2020,Freedom to make life choices,0.711457908
Afghanistan,2020,Freedom to make life choices,0.396573007
Finland,2020,Generosity,-0.059482019
Denmark,2020,Generosity,0.066201776
Switzerland,2020,Generosity,0.105911039
Iceland,2020,Generosity,0.246944219
Norway,2020,Generosity,0.13453263
Netherlands,2020,Generosity,0.20761244
Sweden,2020,Generosity,0.111614622
New Zealand,2020,Generosity,0.191598073
Austria,2020,Generosity,0.085429221
Canada,2020,Generosity,0.124770768
Australia,2020,Generosity,0.19046016
United Kingdom,2020,Generosity,0.263732493
Israel,2020,Generosity,0.10259372
Costa Rica,2020,Generosity,-0.10242971
Ireland,2020,Generosity,0.145784974
Germany,2020,Generosity,0.080179386
United States,2020,Generosity,0.149891734
Belgium,2020,Generosity,-0.078691199
United Arab Emirates,2020,Generosity,0.123450845
Malta,2020,Generosity,0.214965805
France,2020,Generosity,-0.130641967
Mexico,2020,Generosity,-0.175266623
Uruguay,2020,Generosity,-0.101103112
Saudi Arabia,2020,Generosity,-0.168695062
Spain,2020,Generosity,-0.050961714
Italy,2020,Generosity,-0.043460999
Singapore,2020,Generosity,0.029879224
Brazil,2020,Generosity,-0.101812392
Slovenia,2020,Generosity,-0.080603383
El Salvador,2020,Generosity,-0.121072978
Kosovo,2020,Generosity,0.190933764
Panama,2020,Generosity,-0.153927714
Uzbekistan,2020,Generosity,0.248427153
Chile,2020,Generosity,-0.065668367
Bahrain,2020,Generosity,0.13372919
Lithuania,2020,Generosity,-0.219725296
Poland,2020,Generosity,-0.205084071
Colombia,2020,Generosity,-0.161235645
Cyprus,2020,Generosity,0.043731496
Nicaragua,2020,Generosity,0.020959141
Romania,2020,Generosity,-0.19781521
Mauritius,2020,Generosity,-0.018318573
Kazakhstan,2020,Generosity,-0.068488635
Estonia,2020,Generosity,-0.111697771
Philippines,2020,Generosity,-0.105463006
Hungary,2020,Generosity,-0.194323018
Thailand,2020,Generosity,0.268685192
Argentina,2020,Generosity,-0.194913864
Honduras,2020,Generosity,0.086969115
Latvia,2020,Generosity,-0.186888844
Ecuador,2020,Generosity,-0.127014965
Portugal,2020,Generosity,-0.220714301
Jamaica,2020,Generosity,-0.125106767
Japan,2020,Generosity,-0.246910349
Peru,2020,Generosity,-0.16238822
Serbia,2020,Generosity,-0.073676221
Bolivia,2020,Generosity,-0.09168113
Pakistan,2020,Generosity,0.04489987
Paraguay,2020,Generosity,0.007997713
Dominican Republic,2020,Generosity,-0.131263286
Bosnia and Herzegovina,2020,Generosity,0.098274559
Moldova,2020,Generosity,-0.037741039
Tajikistan,2020,Generosity,-0.025088511
Montenegro,2020,Generosity,-0.075600356
Greece,2020,Generosity,-0.300907373
Croatia,2020,Generosity,-0.128538325
Mongolia,2020,Generosity,0.098093867
Malaysia,2020,Generosity,0.114726797
Indonesia,2020,Generosity,0.519586504
Benin,2020,Generosity,-0.003537213
Ghana,2020,Generosity,0.094170853
Nepal,2020,Generosity,0.154168829
China,2020,Generosity,-0.18142575
Bulgaria,2020,Generosity,-0.143908441
Morocco,2020,Generosity,-0.240377247
Cameroon,2020,Generosity,-0.00149645
Algeria,2020,Generosity,-0.121105164
Senegal,2020,Generosity,-0.052335154
Guinea,2020,Generosity,0.076328471
Albania,2020,Generosity,-0.042309489
Cambodia,2020,Generosity,0.051911179
Bangladesh,2020,Generosity,-0.033664726
Gabon,2020,Generosity,-0.222261623
South Africa,2020,Generosity,-0.109777324
Iraq,2020,Generosity,-0.06956476
Lebanon,2020,Generosity,-0.06121527
Burkina Faso,2020,Generosity,-0.019080516
Mali,2020,Generosity,-0.044366926
Nigeria,2020,Generosity,0.033745807
Armenia,2020,Generosity,-0.13877961
Georgia,2020,Generosity,-0.22892037
Jordan,2020,Generosity,-0.162565202
Mozambique,2020,Generosity,0.032375868
Kenya,2020,Generosity,0.294681519
Namibia,2020,Generosity,-0.18530646
Ukraine,2020,Generosity,-0.030933706
Uganda,2020,Generosity,0.099487431
Tunisia,2020,Generosity,-0.216413811
Sri Lanka,2020,Generosity,0.081129618
Myanmar,2020,Generosity,0.560663998
Togo,2020,Generosity,0.002667875
Ethiopia,2020,Generosity,0.043377332
Sierra Leone,2020,Generosity,0.088660747
Zambia,2020,Generosity,0.078037128
India,2020,Generosity,0.057551607
Malawi,2020,Generosity,0.021433279
Tanzania,2020,Generosity,0.109668687
Zimbabwe,2020,Generosity,-0.072063953
Afghanistan,2020,Generosity,-0.0964294
Finland,2020,Perceptions of corruption,0.195444584
Denmark,2020,Perceptions of corruption,0.168489456
Switzerland,2020,Perceptions of corruption,0.303728431
Iceland,2020,Perceptions of corruption,0.711709738
Norway,2020,Perceptions of corruption,0.263218194
Netherlands,2020,Perceptions of corruption,0.364717126
Sweden,2020,Perceptions of corruption,0.250880182
New Zealand,2020,Perceptions of corruption,0.22113885
Austria,2020,Perceptions of corruption,0.499954879
Canada,2020,Perceptions of corruption,0.390843362
Australia,2020,Perceptions of corruption,0.41516912
United Kingdom,2020,Perceptions of corruption,0.435915917
Israel,2020,Perceptions of corruption,0.78085506
Costa Rica,2020,Perceptions of corruption,0.786332428
Ireland,2020,Perceptions of corruption,0.357184172
Germany,2020,Perceptions of corruption,0.456422031
United States,2020,Perceptions of corruption,0.699715316
Belgium,2020,Perceptions of corruption,0.612297952
United Arab Emirates,2020,Perceptions of corruption,0.594502211
Malta,2020,Perceptions of corruption,0.658547282
France,2020,Perceptions of corruption,0.583521128
Mexico,2020,Perceptions of corruption,0.806821585
Uruguay,2020,Perceptions of corruption,0.635994136
Saudi Arabia,2020,Perceptions of corruption,0.682619512
Spain,2020,Perceptions of corruption,0.765859902
Italy,2020,Perceptions of corruption,0.873404682
Singapore,2020,Perceptions of corruption,0.109784193
Brazil,2020,Perceptions of corruption,0.770601273
Slovenia,2020,Perceptions of corruption,0.817071021
El Salvador,2020,Perceptions of corruption,0.754319906
Kosovo,2020,Perceptions of corruption,0.922328293
Panama,2020,Perceptions of corruption,0.851588905
Uzbekistan,2020,Perceptions of corruption,0.501497388
Chile,2020,Perceptions of corruption,0.838239431
Bahrain,2020,Perceptions of corruption,0.7393471
Lithuania,2020,Perceptions of corruption,0.809583843
Poland,2020,Perceptions of corruption,0.686927021
Colombia,2020,Perceptions of corruption,0.86457181
Cyprus,2020,Perceptions of corruption,0.856271744
Nicaragua,2020,Perceptions of corruption,0.665950119
Romania,2020,Perceptions of corruption,0.934300244
Mauritius,2020,Perceptions of corruption,0.805343091
Kazakhstan,2020,Perceptions of corruption,0.764490843
Estonia,2020,Perceptions of corruption,0.623073816
Philippines,2020,Perceptions of corruption,0.733634114
Hungary,2020,Perceptions of corruption,0.892916501
Thailand,2020,Perceptions of corruption,0.886272311
Argentina,2020,Perceptions of corruption,0.842009842
Honduras,2020,Perceptions of corruption,0.801131904
Latvia,2020,Perceptions of corruption,0.795580089
Ecuador,2020,Perceptions of corruption,0.801215112
Portugal,2020,Perceptions of corruption,0.892629504
Jamaica,2020,Perceptions of corruption,0.888890028
Japan,2020,Perceptions of corruption,0.654558063
Peru,2020,Perceptions of corruption,0.893714964
Serbia,2020,Perceptions of corruption,0.843509018
Bolivia,2020,Perceptions of corruption,0.822606206
Pakistan,2020,Perceptions of corruption,0.745705426
Paraguay,2020,Perceptions of corruption,0.834788501
Dominican Republic,2020,Perceptions of corruption,0.755999923
Bosnia and Herzegovina,2020,Perceptions of corruption,0.933769107
Moldova,2020,Perceptions of corruption,0.913314283
Tajikistan,2020,Perceptions of corruption,0.592076063
Montenegro,2020,Perceptions of corruption,0.783121586
Greece,2020,Perceptions of corruption,0.859931409
Croatia,2020,Perceptions of corruption,0.916495264
Mongolia,2020,Perceptions of corruption,0.863511205
Malaysia,2020,Perceptions of corruption,0.839302301
Indonesia,2020,Perceptions of corruption,0.876296401
Benin,2020,Perceptions of corruption,0.740532577
Ghana,2020,Perceptions of corruption,0.847964764
Nepal,2020,Perceptions of corruption,0.738099158
China,2020,Perceptions of corruption,0.7539711
Bulgaria,2020,Perceptions of corruption,0.935585141
Morocco,2020,Perceptions of corruption,0.815724611
Cameroon,2020,Perceptions of corruption,0.851336598
Algeria,2020,Perceptions of corruption,0.735485137
Senegal,2020,Perceptions of corruption,0.808785141
Guinea,2020,Perceptions of corruption,0.761794448
Albania,2020,Perceptions of corruption,0.896303713
Cambodia,2020,Perceptions of corruption,0.822769046
Bangladesh,2020,Perceptions of corruption,0.661843538
Gabon,2020,Perceptions of corruption,0.849150956
South Africa,2020,Perceptions of corruption,0.843423843
Iraq,2020,Perceptions of corruption,0.82226181
Lebanon,2020,Perceptions of corruption,0.90225625
Burkina Faso,2020,Perceptions of corruption,0.739795029
Mali,2020,Perceptions of corruption,0.839328408
Nigeria,2020,Perceptions of corruption,0.861874342
Armenia,2020,Perceptions of corruption,0.773544788
Georgia,2020,Perceptions of corruption,0.665944695
Jordan,2020,Perceptions of corruption,0.700344324
Mozambique,2020,Perceptions of corruption,0.683019102
Kenya,2020,Perceptions of corruption,0.831499159
Namibia,2020,Perceptions of corruption,0.851449788
Ukraine,2020,Perceptions of corruption,0.920636714
Uganda,2020,Perceptions of corruption,0.836737812
Tunisia,2020,Perceptions of corruption,0.867590249
Sri Lanka,2020,Perceptions of corruption,0.859001756
Myanmar,2020,Perceptions of corruption,0.645124316
Togo,2020,Perceptions of corruption,0.757733464
Ethiopia,2020,Perceptions of corruption,0.753690004
Sierra Leone,2020,Perceptions of corruption,0.861330688
Zambia,2020,Perceptions of corruption,0.801289678
India,2020,Perceptions of corruption,0.772042692
Malawi,2020,Perceptions of corruption,0.731700778
Tanzania,2020,Perceptions of corruption,0.619799435
Zimbabwe,2020,Perceptions of corruption,0.81023699
Afghanistan,2020,Perceptions of corruption,0.933686554
Finland,2021,Happiness score,7.842
Denmark,2021,Happiness score,7.62
Switzerland,2021,Happiness score,7.571
Iceland,2021,Happiness score,7.554
Norway,2021,Happiness score,7.392
Netherlands,2021,Happiness score,7.464
Sweden,2021,Happiness score,7.363
New Zealand,2021,Happiness score,7.277
Austria,2021,Happiness score,7.268
Canada,2021,Happiness score,7.103
Australia,2021,Happiness score,7.183
United Kingdom,2021,Happiness score,7.064
Israel,2021,Happiness score,7.157
Costa Rica,2021,Happiness score,7.069
Ireland,2021,Happiness score,7.085
Germany,2021,Happiness score,7.155
United States,2021,Happiness score,6.951
Belgium,2021,Happiness score,6.834
United Arab Emirates,2021,Happiness score,6.561
Malta,2021,Happiness score,6.602
France,2021,Happiness score,6.69
Mexico,2021,Happiness score,6.317
Uruguay,2021,Happiness score,6.431
Saudi Arabia,2021,Happiness score,6.494
Spain,2021,Happiness score,6.491
Italy,2021,Happiness score,6.483
Singapore,2021,Happiness score,6.377
Brazil,2021,Happiness score,6.33
Slovenia,2021,Happiness score,6.461
El Salvador,2021,Happiness score,6.061
Kosovo,2021,Happiness score,6.372
Panama,2021,Happiness score,6.18
Uzbekistan,2021,Happiness score,6.179
Chile,2021,Happiness score,6.172
